0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,103,201,201,165,103,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,201,248,248,244,248,244,164,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,103,223,244,244,223,201,244,253,244,103,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,223,248,201,0,0,0,103,223,248,223,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,241,241,0,0,0,0,0,0,244,244,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,185,185,0,0,0,0,0,0,244,244,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,248,236,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,236,248,201,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,244,236,165,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,164,244,244,201,103,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,103,201,244,248,223,103,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,103,201,223,236,244,223,103,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,103,201,223,244,244,201,165,103,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,164,244,251,244,223,201,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,164,251,254,250,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,201,248,246,241,244,231,214,223,223,223,223,223,201,103,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,103,165,223,248,246,241,244,244,246,250,251,248,236,201,103,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,103,165,165,165,165,185,213,223,223,223,201,103,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
