0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,103,103,164,164,185,164,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,164,234,245,252,254,253,253,223,103,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,165,234,246,243,245,239,250,255,255,245,103,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,103,228,228,185,103,103,165,245,255,255,255,201,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,103,209,165,0,0,0,0,165,254,255,255,245,103,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,103,103,0,0,0,0,0,0,103,244,254,245,103,0,0,0,0,0,0,0,0
0,0,0,0,0,0,103,228,103,0,0,0,0,0,0,0,164,252,251,103,0,0,0,0,0,0,0,0
0,0,0,0,0,0,164,250,164,0,0,0,0,0,0,0,103,249,254,201,0,0,0,0,0,0,0,0
0,0,0,0,0,0,164,252,164,0,0,0,0,0,0,0,0,223,255,201,0,0,0,0,0,0,0,0
0,0,0,0,0,0,164,252,164,0,0,0,0,0,0,0,0,201,255,201,0,0,0,0,0,0,0,0
0,0,0,0,0,0,164,252,164,0,0,0,0,0,0,0,0,201,254,201,0,0,0,0,0,0,0,0
0,0,0,0,0,0,164,252,201,0,0,0,0,0,0,0,0,165,253,165,0,0,0,0,0,0,0,0
0,0,0,0,0,0,164,250,245,103,0,0,0,0,0,0,0,164,252,164,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,223,247,223,103,0,0,0,0,0,0,201,250,164,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,103,245,247,245,201,0,0,0,0,165,228,245,103,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,103,223,250,250,223,164,103,165,228,245,239,103,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,201,245,250,252,245,245,245,245,228,103,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,103,201,239,245,250,245,228,165,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,103,103,164,103,103,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
